0.000368171,0.000274175,
0.000239254,0.000319836,
0.000406534,0.000238065,
0.000390806,0.000261692,
0.000345266,0.000316709,
0.000363966,0.000303515,
0.000365774,0.000297307,
0.000375847,0.000310634,
0.00062602,0.000272797,
0.000355952,0.000379074,
0.00113367,0.000362618,
0.000383762,0.000272142,
0.000344734,0.00027434,
0.000393175,0.000373386,
0.000294786,0.000299172,
0.000954687,0.000236639,
0.000445185,0.000163016,
0.000274414,0.000271602,
0.000520758,0.000306582,
0.000495684,0.000385475,
0.000356252,0.000333311,
0.000384291,0.000268246,
0.000496006,0.000232618,
0.000257359,0.000343105,
0.000617797,0.000281136,
0.000224526,0.000183473,
0.000387899,0.000184267,
0.000438101,0.000317931,
0.000357016,0.00028323,
0.000428478,0.000277496,
0.00046679,0.000269634,
0.000488608,0.000550311,
0.00048519,0.000284401,
0.000706988,0.000305893,
0.000397191,0.000267909,
0.000534044,0.000305772,
0.000441736,0.000336192,
0.000413805,0.000325499,
0.000388602,0.000272425,
0.00036262,0.000135051,
0.000385694,0.000271355,
0.000368832,0.000301353,
0.000352977,0.000438873,
0.000392538,0.000264737,
0.000404446,0.00037404,
0.000379622,0.000276789,
0.000492718,0.000306552,
0.000497089,0.000277709,
0.000491599,0.000356395,
0.000500613,0.000354149,
