0.00316148,0.00305757,0.00235527,
0.00296421,0.00300424,0.00176499,
0.00477776,0.00338418,0.00482197,
0.00284783,0.0028348,0.00214159,
0.0036955,0.00203717,0.001789,
0.00289142,0.0028185,0.00170825,
0.00271176,0.00291406,0.00171634,
0.00291318,0.00308122,0.00177958,
0.0022435,0.00270682,0.00199999,
0.00333539,0.00323634,0.00172991,
0.00253143,0.00285544,0.00176472,
0.00210287,0.00223989,0.00140374,
0.00242314,0.00293059,0.00136808,
0.0033902,0.00310724,0.00123109,
0.00304218,0.00281797,0.00219793,
0.00245914,0.00340903,0.00137197,
0.00285307,0.00502386,0.00138239,
0.0028193,0.00328267,0.00169215,
0.0031638,0.00286551,0.00219145,
0.00266401,0.00281278,0.00156294,
0.00452093,0.00242037,0.00180253,
0.00274493,0.00227981,0.00172525,
0.00299436,0.00448381,0.00176885,
0.00338238,0.00307638,0.00190264,
0.00284277,0.00292744,0.00170536,
0.0028264,0.00292649,0.0019562,
0.00316523,0.0032467,0.00177464,
0.00247278,0.00328064,0.00187476,
0.00327627,0.00297506,0.00234812,
0.00280517,0.00297633,0.00173182,
0.00280597,0.00384041,0.00168708,
0.00285348,0.00298209,0.00237726,
0.00282909,0.00290575,0.00166568,
0.0029401,0.00332736,0.00175653,
0.0039831,0.00296796,0.00213973,
0.00285603,0.00304156,0.00185452,
0.00318879,0.00283132,0.00175757,
0.00276726,0.00273368,0.00175326,
0.00283017,0.00333018,0.00225959,
0.00241705,0.00281713,0.00172191,
0.00282569,0.00298438,0.00160849,
0.00395119,0.00298016,0.00186047,
0.00353453,0.00289288,0.00168111,
0.00341311,0.00335061,0.00179257,
0.00291538,0.00283379,0.00171242,
0.00279673,0.0031418,0.002473,
0.00315729,0.00296817,0.00159968,
0.00302199,0.00279642,0.00169264,
0.00291349,0.00280484,0.00194462,
0.00331076,0.0028417,0.00172387,
