0.000302596,0.000205386,
0.00034134,0.000121155,
0.000200263,0.000129074,
0.00019265,0.000134517,
0.000311525,0.000198522,
0.00029063,0.000203137,
0.000287419,0.000101451,
0.000326023,0.000201397,
0.00027939,0.000193288,
0.000323104,0.000198365,
0.000264047,0.000263179,
0.000316412,0.000199648,
0.000183366,0.000197259,
0.000298142,0.000202745,
0.000275965,0.000218607,
0.000355673,0.000146734,
0.000164722,0.000147197,
0.000330001,0.000192116,
0.00031383,0.000192021,
0.000225949,0.000193726,
0.00041018,0.000200978,
0.000301355,0.000199336,
0.000150384,0.00019461,
0.000311758,0.000196854,
0.000298016,0.000107166,
0.000293981,0.000198097,
0.000407731,0.000229591,
0.000317867,0.000195029,
0.000237079,0.000227861,
0.000299031,0.000196531,
0.000302912,0.0004896,
0.000275316,0.000197835,
0.000274674,0.000139099,
0.000287777,0.000200434,
0.000347764,0.000217383,
0.000308526,0.000199171,
0.000291086,0.000200759,
0.000336832,0.000197951,
0.000275246,0.000271673,
0.000323283,0.000204798,
0.000295668,0.000204982,
0.0003679,0.000199545,
0.000339935,0.000228411,
0.000334431,0.00017904,
0.000290216,0.000193908,
0.000297655,0.00049297,
0.000296517,0.000228876,
0.000295918,0.000193344,
0.000370078,0.00010224,
0.0002378,0.000182081,
