0.000257355,0.000283942,0.000257862,
0.000266198,0.000285406,0.000279826,
0.000283186,0.000329632,0.000274147,
0.000317506,0.000505399,0.000222504,
0.00038367,0.000287296,0.000284235,
0.000222983,0.000264403,0.000258788,
0.00023693,0.000249906,0.000265335,
0.000371369,0.000264743,0.000259108,
0.00025364,0.000245378,0.000269719,
0.000273222,0.000246589,0.000294872,
0.000255894,0.000459983,0.000265682,
0.000143322,0.000286673,0.000138683,
0.000416691,0.000338901,0.000309715,
0.000287373,0.000299373,0.000292888,
0.000186725,0.000246211,0.000681852,
0.000255461,0.000291303,0.000287671,
0.000436384,0.000278515,0.000274693,
0.000254101,0.000256083,0.000273259,
0.000253364,0.000290005,0.000262161,
0.000398048,0.000281782,0.000283153,
0.000311244,0.000509525,0.00028763,
0.00026584,0.000305468,0.000262866,
0.000251565,0.000268134,0.000134555,
0.000198357,0.000258636,0.000269336,
0.000267941,0.000252811,0.000412409,
0.000252112,0.000252705,0.000266135,
0.000234424,0.00031296,0.000265487,
0.00024557,0.00026595,0.000261879,
0.000134136,0.000212033,0.000139254,
0.000257241,0.000259217,0.000308746,
0.000254493,0.000326313,0.000219927,
0.000299395,0.000264297,0.00026761,
0.000257354,0.000328367,0.000235578,
0.000294357,0.000263148,0.000286254,
0.000346266,0.000278017,0.000378581,
0.00025099,0.00028042,0.000256982,
0.000258001,0.000523786,0.000156779,
0.000608381,0.000297956,0.00027801,
0.000487738,0.000534674,0.000379091,
0.000149936,0.000262964,0.000161276,
0.000347382,0.000315426,0.000324211,
0.000249276,0.00030515,0.000240531,
0.000292841,0.000277341,0.000269157,
0.000240432,0.000267149,0.000292294,
0.000350711,0.00027056,0.000261663,
0.000385495,0.000267622,0.000274183,
0.000297148,0.000315091,0.000282706,
0.000262126,0.000257299,0.000280462,
0.000287473,0.000305137,0.000284139,
0.000308166,0.000279939,0.00031776,
0.000288968,0.00046561,0.000261442,
0.000246714,0.000271482,0.000262732,
0.000268294,0.00026738,0.000292074,
0.000162,0.000256806,0.000266485,
0.000283965,0.000304371,0.000289145,
0.000252605,0.000252066,0.000284475,
0.000289102,0.000250286,0.000260356,
0.000245983,0.000274763,0.000282381,
0.00023405,0.000284605,0.000271946,
0.000144826,0.000265372,0.000294507,
0.000287109,0.000267712,0.000266666,
0.000301515,0.000287359,0.000300196,
0.000254292,0.000230475,0.000290297,
0.000295673,0.000297069,0.000463549,
0.000780254,0.00034537,0.000344336,
0.000276066,0.000284038,0.000286012,
0.000218344,0.000208039,0.000262854,
0.000278357,0.000259285,0.00022272,
0.000258573,0.000241081,0.000260542,
0.000416534,0.000376876,0.000350974,
0.000416748,0.000285372,0.000288076,
0.000286102,0.000258983,0.000278458,
0.000273995,0.000451786,0.000283393,
0.000237843,0.000267106,0.000259786,
0.000251395,0.000251715,0.000263148,
0.000244012,0.000277853,0.000278561,
0.000286585,0.00027194,0.000595792,
0.000413794,0.000269377,0.000241842,
0.000279244,0.000267358,0.000261332,
0.000280565,0.000258233,0.00026142,
0.000284648,0.00025612,0.000276582,
0.000277033,0.00026387,0.00025938,
0.000447574,0.000256496,0.000157204,
0.000574295,0.000263757,0.00026,
0.000247481,0.000255158,0.000267699,
0.000261514,0.000275912,0.00027204,
0.000289567,0.000285845,0.000259018,
0.000246654,0.000275099,0.000260364,
0.000283305,0.000278669,0.000268205,
0.000535317,0.000256544,0.00026187,
0.00025795,0.000206321,0.000307839,
0.000267717,0.000266317,0.000260095,
0.000251418,0.000256069,0.000268175,
0.000249418,0.000135375,0.000283492,
0.000261782,0.000247607,0.000259543,
0.000269115,0.000274957,0.000254901,
0.000257676,0.000294791,0.000258194,
0.000244522,0.000278742,0.00038921,
0.000288907,0.000276444,0.000260784,
0.000288613,0.000295103,0.000259041,
0.000280987,0.000265982,0.000658164,
0.000296016,0.00025028,0.000306209,
0.000280002,0.00029199,0.000144243,
0.000269698,0.000249502,0.000375086,
0.000256818,0.000205813,0.000466914,
0.000288371,0.000254011,0.000279488,
0.000245264,0.000244176,0.000322594,
0.000162434,0.000250244,0.00027666,
0.000270367,0.00027877,0.000262555,
0.000323331,0.000261974,0.000265358,
0.000289228,0.000248607,0.000237231,
0.000262024,0.000212636,0.000258443,
0.000255239,0.000263757,0.000309746,
0.000228545,0.000281027,0.000266748,
0.000258786,0.000244866,0.000280235,
0.000303252,0.000252036,0.000267844,
0.000344736,0.000299088,0.00038189,
0.000255672,0.000269263,0.000261073,
0.000244792,0.000263109,0.000176275,
0.000374143,0.000278768,0.000279825,
0.000566174,0.000282307,0.000223628,
0.000286507,0.000287752,0.000281043,
0.000244339,0.000247114,0.000258846,
0.000471453,0.000276028,0.000255991,
0.000243342,0.000259522,0.000265607,
0.000429805,0.000256812,0.000282017,
0.000285393,0.000400594,0.00018243,
0.000261453,0.000258754,0.000257691,
